CensusTract,Zipcode,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATractsVehicle_20,LAPOP05_10,LALOWI05_10,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
17031580400,60632,1,4795,1374,0,0,0,0,1,0,0,0,1,17.58429364,45893,0,1,0,1,0,0,631.411954,353.6778784,631.411954,13.16813251,353.6778784,7.375972438,227.1107904,4.736408559,41.32233739,0.861779716,199.0200472,4.150574498,17.79192543,0.371051625,42.92098656,0.895119636,0,0,9.98118937,0.208158277,361.6978085,7.54322854,537.3213879,11.20586836,37.30991934,2.715423532,29.93907871,2.17897225,2252,1598,301,2052,70,337,5,50,2281,3926,293,277
17031580501,60632,1,5067,1419,0,8,0.15788435,0,0,0,0,0,1,25.46884453,38367,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2898,1657,296,2491,89,128,0,47,2312,4360,234,360
17031580502,60632,1,5349,1395,0,93,1.738642737,0,0,0,0,0,1,21.16108224,43936,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2874,1843,294,2472,132,218,4,46,2477,4566,356,279
17031580600,60632,1,5531,1488,0,3,0.05423974,0,1,0,0,0,1,17.57176106,62816,0,1,0,1,0,0,697.1652479,308.5003719,697.1652479,12.60468718,308.5003719,5.577659952,280.9917009,5.080305567,32.51776919,0.587918445,261.7981954,4.733288652,19.53441942,0.353180608,9.344991207,0.16895663,0,0,7.366376877,0.133183455,399.1212592,7.216077729,622.2911973,11.25097084,13.18765327,0.886267021,28.71219024,1.929582677,2176,1991,322,2717,81,230,1,66,2436,4778,224,237
17031580700,60609,1,6137,1588,0,0,0,0,1,0,0,0,1,18.0987496,44569,0,1,0,1,0,0,1466.731258,649.1055268,1466.731258,23.89980867,649.1055268,10.57691913,511.3383156,8.332056634,63.1067017,1.028298871,606.6193818,9.884624113,24.35010329,0.396775351,33.16525266,0.540414741,0,0,4.538061202,0.073945921,798.0584604,13.00404856,1291.868784,21.05049346,47.69705752,3.003593043,142.5938374,8.97946079,3234,2137,296,2715,177,341,0,55,2849,5217,223,594
17031580800,60632,1,2061,529,0,0,0,0,1,0,0,0,1,16.35788522,46250,0,1,0,1,0,0,1877.690602,1068.238805,1877.690602,91.10580311,1068.238805,51.83109194,668.8185387,32.45116636,84.5436181,4.102067836,846.0674103,41.05130569,12.23838229,0.593807971,2.938646555,0.14258353,0,0,15.66969086,0.760295529,1000.776493,48.5578114,1757.841293,85.29069837,44.81779212,8.472172424,123.4603336,23.33843735,1259,735,94,913,13,9,0,17,1109,1923,53,146
17031590500,60609,1,1672,604,0,14,0.837320574,0,0,0,0,0,1,21.44408252,74444,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799,402,153,806,37,242,0,14,573,1001,95,135
17031590600,60609,1,3564,1148,0,0,0,0,0,0,0,0,1,18.29798804,43700,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1737,1070,284,1923,60,203,2,27,1349,2667,243,319
17031590700,60609,1,3100,932,0,7,0.225806452,0,0,0,0,0,1,29.66026588,49821,0,0,0,0,0,0,2.886390522,1.809242923,2.886390522,0.093109372,1.809242923,0.058362675,1.516352177,0.048914586,0,0,1.387775734,0.044766959,0,0,0,0,0,0,0,0,1.498614669,0.048342409,2.886390522,0.093109372,0.087150705,0.009350934,0.195015576,0.020924418,1518,996,184,1824,46,279,0,18,933,2333,150,272
17031600400,60608,1,3891,1463,0,0,0,0,0,0,0,0,1,28.28008158,38459,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2268,778,490,1334,49,2182,5,10,311,612,341,343
17031600600,60608,1,2738,978,0,0,0,0,0,0,0,0,1,16.64,36127,0,0,0,0,0,0,161.4125386,53.41709846,161.4125386,5.895271682,53.41709846,1.950953194,35.56152594,1.29881395,15.54582077,0.56778016,85.49808323,3.122647306,0.210677236,0.007694567,56.41581178,2.060475229,0,0,1.053386211,0.038472835,18.23458213,0.665981816,32.16813087,1.174876949,7.747100256,0.792137041,12.69878255,1.298444023,1512,652,271,1229,21,868,0,11,609,1051,273,226
17031600700,60608,1,2545,1008,0,0,0,0,0,0,0,0,1,17.91392012,36875,0,0,0,0,0,0,13.32848525,6.679740801,13.32848525,0.523712584,6.679740801,0.262465257,2.025753193,0.079597375,1.660042405,0.065227599,7.020324454,0.275847719,0,0,3.339343213,0.131211914,0,0,0.024073005,0.000945894,2.944745064,0.115707075,2.357761525,0.092642889,1.702462064,0.168895046,1.057259524,0.104886858,1410,536,287,1089,102,937,1,17,399,719,303,211
17031600900,60608,1,3699,1439,0,11,0.29737767,0,0,0,0,0,1,11.19511486,54297,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437,817,316,1706,257,945,0,34,757,1249,262,139
17031610300,60609,1,5658,1581,0,0,0,0,0,0,0,0,1,29.47031039,45273,0,0,0,0,0,0,68.08495075,35.39703344,68.08495075,1.203339533,35.39703344,0.625610347,30.0804571,0.5316447,2.283321701,0.040355633,21.79148123,0.385144596,22.17956862,0.392003687,7.229023933,0.127766418,0,0,0,0,16.88487765,0.298424844,29.32173002,0.518234889,5.550285776,0.351061719,7.159446573,0.452842921,3965,2027,232,2214,286,96,0,82,2980,4960,432,677
17031610400,60609,1,2213,614,0,0,0,0,0,0,0,0,1,41.8980313,33929,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1487,805,103,941,65,4,1,27,1175,2109,89,183
17031610800,60609,1,1393,528,0,0,0,0,0,0,0,0,1,7.620941021,64038,0,0,0,0,0,0,48.61861253,14.88522142,48.61861253,3.490209083,14.88522142,1.068572966,12.53304809,0.899716302,1.910286874,0.137134736,34.73792744,2.493749278,0.036254138,0.002602594,6.592585564,0.473265295,0,0,0,0,7.251843929,0.520591811,12.11472473,0.86968591,3.018062793,0.571602802,3.109519213,0.588924093,462,354,122,1198,25,58,0,3,109,227,99,102
17031611000,60609,1,1098,300,0,0,0,0,1,0,0,0,1,46.57687991,23523,0,1,0,1,0,0,597.896178,492.5429767,597.896178,54.45320383,492.5429767,44.8581946,208.782252,19.01477704,39.785078,3.623413297,47.63144505,4.338018675,499.4767742,45.489688,0.125369847,0.011418019,0,0,0,0,50.66258729,4.614078988,90.87856546,8.276736381,81.59690838,27.19896946,82.13728683,27.37909561,734,378,57,97,818,2,0,1,180,257,151,152
17031611100,60609,1,2922,779,0,0,0,0,1,0,0,0,1,33.60620422,26026,0,1,0,1,0,0,557.8587811,366.0833374,557.8587811,19.09167629,366.0833374,12.52851942,189.0193985,6.468836362,32.90332414,1.126054899,78.5008734,2.686545975,341.6103195,11.69097603,0,0,0,0,6.270375133,0.214591894,131.4772137,4.499562412,204.4063634,6.995426538,50.77566838,6.518057559,57.05649583,7.324325524,1622,1019,154,907,553,10,0,56,1396,2227,190,289
17031611200,60609,1,2824,735,0,109,3.859773371,0,0,0,0,0,1,36.19433198,27672,0,0,0,0,0,0,211.9513103,175.398394,211.9513103,7.505358015,175.398394,6.210991289,75.6690723,2.679499727,6.805278897,0.240980131,35.15232754,1.244770805,119.0551845,4.215835147,0,0,0,0,0,0,57.74379826,2.044752063,80.89934874,2.864707816,14.08798674,1.91673289,20.28290832,2.759579363,1979,1090,118,919,702,25,0,16,1162,1997,222,304
17031611300,60609,1,3556,891,0,25,0.70303712,0,0,0,0,0,1,25.82570633,34659,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624,1332,158,1390,499,7,0,25,1635,2943,259,320
17031611400,60609,1,4105,1060,0,9,0.219244823,0,0,0,0,0,1,35.48387097,41500,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970,1586,135,1612,326,9,0,8,2150,3670,262,243
17031611500,60609,1,3567,984,0,163,4.569666386,0,0,0,0,0,1,38.05899144,36779,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2121,1199,376,1309,401,20,4,18,1815,3002,247,302
17031611600,60609,1,1609,431,0,30,1.864512119,0,1,0,0,0,1,22.51243781,36838,0,1,0,1,0,0,505.1444258,317.4903788,505.1444258,31.39493013,317.4903788,19.7321553,158.1074758,9.826443492,29.08049626,1.80736459,24.33569016,1.512472974,429.3802751,26.68615756,1.759397659,0.109347275,1.99876368,0.12422397,0,0,47.67029929,2.962728358,62.81351035,3.903885043,40.52155049,9.401751854,61.16041667,14.1903519,936,551,89,152,1063,6,2,8,378,516,113,232
17031611700,60609,1,1990,533,0,0,0,0,0,0,0,0,1,44.95896835,27448,0,0,0,0,0,0,493.1088123,382.0335274,493.1088123,24.7793373,382.0335274,19.19766469,175.4500256,8.816584199,34.0359199,1.710347734,39.61290443,1.990598213,353.3931289,17.75844869,2.793505192,0.140377145,0,0,9.881542206,0.49655991,87.42772973,4.393353253,142.0477396,7.138077368,38.96223134,7.309987118,59.42388147,11.14894587,1159,724,111,226,1293,3,0,25,443,698,136,252
17031611800,60609,1,2139,605,0,0,0,0,0,0,0,0,1,22.51046025,41711,0,0,0,0,0,0,411.622911,217.1304469,411.622911,19.24370785,217.1304469,10.15102604,128.3033419,5.998286202,31.62101233,1.478308197,14.70316762,0.687385115,363.767158,17.00641225,3.222643852,0.150661237,0,0,0.679510415,0.031767668,29.25042671,1.36748138,43.73321575,2.044563616,30.62442309,5.061888113,67.23453063,11.11314556,1614,746,109,186,1630,5,0,16,302,497,173,348
17031611900,60609,1,2045,604,0,0,0,0,1,0,1,1,1,42.45228456,27153,0,1,0,1,0,1,1547.091161,1016.439081,1547.091161,75.65237953,1016.439081,49.70362255,586.0331094,28.65687576,97.73534448,4.779234449,114.8209259,5.614715205,1363.191555,66.65973374,0,0,0,0,0,0,69.07867605,3.377930369,165.0574311,8.071268022,253.4580344,41.96325073,210.2030881,34.80183578,1148,772,129,153,1723,0,0,0,169,295,305,250
17031612000,60609,1,1545,483,0,48,3.106796117,0,1,0,1,1,1,16.4603059,55417,0,1,0,1,0,1,1544.999993,839.2174388,1544.999993,99.99999957,839.2174388,54.31828083,471.9999986,30.55016172,153.9999997,9.967637521,28.99999981,1.877022641,1437.999993,93.07443322,0,0,0,0,5,0.323624595,72.99999915,4.724919039,77.99999897,5.048543622,183.2067661,37.93100748,254.5081949,52.69320805,741,472,154,29,1438,0,0,5,73,78,162,225
17031612100,60609,1,1470,490,0,0,0,0,1,0,1,1,1,24.90310078,37143,0,1,0,1,0,1,1469.999998,1105.348839,1469.999998,99.99999983,1105.348839,75.19379857,481,32.72108844,209.9999997,14.28571426,38.99999879,2.653061142,1387.999997,94.42176852,0,0,0,0,5,0.340136054,38.00000005,2.585034017,50.99999947,3.469387719,231.1581929,47.1751414,274.0677968,55.93220343,776,481,210,39,1388,0,0,5,38,51,167,198
17031620100,60632,1,4289,1120,0,0,0,0,0,0,0,0,1,13.69578751,55268,0,0,0,0,0,0,3.81312573,1.389749736,3.81312573,0.088904773,1.389749736,0.032402652,0.735616773,0.017151242,0.135041803,0.003148562,0.540167212,0.012594246,0,0,0,0,0,0,0,0,3.272958457,0.076310526,3.597058833,0.083867075,0.027479601,0.002453536,0.129729278,0.011582971,2105,1324,314,2212,96,98,2,37,1844,3568,66,174
17031620200,60632,1,2223,727,0,0,0,0,1,0,0,0,1,7.488789238,57266,0,1,0,1,0,0,788.0901297,231.7486254,788.0901297,35.45164776,231.7486254,10.42503938,230.0760003,10.34979759,78.54200533,3.533153636,379.571582,17.07474503,42.31125903,1.903340487,13.88232541,0.624486073,0,0,6.970888138,0.313580213,345.3540825,15.53549629,582.3654844,26.19727775,31.89818151,4.387645325,36.23137666,4.983683172,544,591,257,1323,73,27,0,13,787,1515,100,106
17031620300,60629,1,6399,1874,0,4,0.062509767,0,1,0,0,0,1,12.34201702,58297,0,1,0,1,0,0,3053.16114,1625.415397,3053.16114,47.71309798,1625.415397,25.40108449,859.4422194,13.43088325,300.9877897,4.703669162,1915.53345,29.93488747,45.01327524,0.703442339,39.89765948,0.623498351,0,0,31.33163023,0.489633228,1021.385134,15.96163673,2142.229074,33.47756016,87.93949491,4.69260912,200.4356555,10.69560595,3765,1860,593,3877,78,77,0,52,2315,4651,181,440
17031620400,60629,1,5198,1236,0,1,0.019238169,0,0,0,0,0,0,7.513416816,69543,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603,1744,340,3019,64,45,0,61,2009,4580,124,211
17031630100,60609,1,1156,315,0,0,0,0,0,0,0,0,1,25.05263158,36875,0,0,0,0,0,0,340.9607521,239.031433,340.9607521,29.49487475,239.031433,20.67745961,103.8776572,8.985956507,30.19174919,2.61174301,61.11110536,5.286427799,210.5032458,18.20962334,0,0,0,0,0,0,69.3464013,5.998823642,120.9856984,10.46589087,29.35472859,9.318961456,29.35472859,9.318961456,666,413,61,386,266,2,0,3,499,852,74,74
17031630200,60609,1,1931,513,0,0,0,0,1,0,0,0,1,26.41695416,46389,0,1,0,1,0,0,1263.045992,693.4614279,1263.045992,65.40890691,693.4614279,35.91203666,426.8941969,22.10741569,49.53151265,2.565070567,593.9854232,30.76050871,10.75218514,0.556819531,18.99833202,0.983859763,0,0,2,0.103573278,637.3100485,33.00414544,1129.241835,58.47963929,67.83261204,13.22273139,104.7820829,20.4253573,1114,664,83,863,37,28,0,4,999,1715,123,190
17031630300,60632,1,5521,1264,0,0,0,0,0,0,0,0,1,10.23041475,52097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3374,2082,259,2347,85,28,16,38,3007,5182,260,484
17031630400,60632,1,7083,1645,0,0,0,0,0,0,0,0,1,24.3466706,34656,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4238,2525,314,3347,54,11,2,57,3612,6635,285,591
17031630500,60609,1,6364,1473,0,10,0.157133878,0,1,0,1,1,1,21.77888612,46786,0,1,0,1,0,1,5922.780445,3315.770352,5922.780445,93.06694603,3315.770352,52.10198541,2139.643641,33.6210503,291.1008494,4.574180538,2872.77357,45.14100519,156.1207968,2.453186624,21.02799185,0.330420991,0,0,51.98420528,0.816847977,2820.873886,44.32548533,5496.310584,86.36565972,188.6771091,12.8090366,452.8399003,30.7426952,3264,2296,318,3100,168,22,0,54,3020,5896,209,512
17031630800,60629,1,7107,1637,0,0,0,0,0,0,0,0,1,12.74048739,49522,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3714,2476,346,3246,488,24,0,57,3292,6337,236,530
17031630900,60629,1,5363,1262,0,10,0.186462801,0,0,0,0,0,1,13.25670498,47161,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3016,1887,306,2554,150,24,0,50,2585,4875,203,308
17031640100,60629,1,1211,414,0,0,0,0,0,0,0,0,1,9.986413043,54250,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486,336,101,775,52,10,5,3,366,753,120,74
17031640300,60638,1,6463,2271,0,8,0.123781526,0,0,0,0,1,0,4.022424667,69952,0,1,0,1,0,1,4702.135032,1066.362039,4702.135032,72.75468098,1066.362039,16.49949001,1236.974582,19.13932511,522.0793412,8.077972167,3596.887553,55.65352859,53.5912777,0.829201264,31.98851656,0.494948423,0,0,13.00000013,0.201144981,1006.667669,15.57585748,2244.59319,34.72989618,103.8211716,4.571605973,124.8407794,5.497172144,1816,1675,764,5055,67,44,1,17,1279,2907,179,181
17031640400,60638,1,3190,1212,0,0,0,0,0,0,0,0,0,4.769647696,83636,0,0,0,0,0,0,250.6371092,53.88411017,250.6371092,7.856962671,53.88411017,1.689157059,31.45330949,0.985997163,41.98446828,1.316127532,217.1337091,6.806699344,0.921233773,0.028878802,0.921233773,0.028878802,0,0,0.526081771,0.016491592,31.13484781,0.976014038,55.07987717,1.726641918,8.381623525,0.691553096,13.91795057,1.148345756,874,705,479,2700,17,24,0,24,425,1011,77,135
17031640500,60638,1,3491,1457,0,1,0.028645087,0,0,0,0,0,0,3.15736297,87295,0,1,0,1,0,0,1147.558583,259.9608355,1147.558583,32.87191586,259.9608355,7.446600845,274.109883,7.851901547,140.2163531,4.016509685,845.1637819,24.20979037,28.35252556,0.812160572,19.12903738,0.547952947,1,0.028645087,6.447024584,0.184675582,247.4662095,7.088691191,460.7651515,13.19865802,40.84197912,2.803155739,60.70586631,4.166497344,595,729,521,2855,52,55,2,16,511,1170,87,209
17031640600,60638,1,3912,1595,0,0,0,0,1,0,1,1,1,21.87966186,50433,0,1,0,1,0,1,2617.956165,1286.625238,2617.956165,66.92116987,1286.625238,32.8891932,669.4082837,17.11166369,279.7834043,7.151927512,1963.372935,50.18846971,44.20962704,1.130102941,30.45126303,0.778406519,0.999999993,0.025562372,20.99999986,0.536809812,557.9223423,14.26181857,1218.228163,31.14080172,224.4496648,14.0720793,159.0421444,9.971294322,1566,896,486,3028,58,58,1,22,745,1600,294,267
17031640700,60638,1,3156,1022,0,0,0,1,1,1,0,0,1,16.99002217,56563,1,1,1,1,1,0,2874.144294,1358.634029,2874.144294,91.06921085,1358.634029,43.04924046,826.2050635,26.17886766,280.5739147,8.890174737,2145.036857,67.96694731,34.01115966,1.077666656,24.00000015,0.760456278,0,0,27.73364605,0.878759381,643.3626231,20.38538096,1550.639793,49.13307328,93.84972862,9.182948006,212.5612391,20.79855568,1735,905,310,2353,43,24,0,28,708,1760,92,238
17031640800,60629,1,1716,496,0,0,0,0,0,0,0,0,1,12.47892074,58869,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720,479,148,943,53,22,2,8,688,1283,71,102
17031650100,60629,1,4816,1203,0,4,0.083056478,0,0,0,0,0,1,18.45102506,43444,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2378,1520,323,2683,171,32,0,25,1905,4075,97,302
17031650200,60629,1,7320,2033,0,0,0,0,0,0,0,0,1,16.26681459,56917,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3131,2264,592,4428,138,51,0,46,2657,5641,213,442
17031650301,60629,1,5711,1501,0,7,0.122570478,0,0,0,0,0,1,5.212282032,59841,0,0,0,0,0,0,455.18294,138.9208387,455.18294,7.970284364,138.9208387,2.432513373,146.601018,2.566993836,35.35462505,0.619061899,296.3042016,5.188306804,3.72797513,0.065277099,3.447206736,0.060360825,0,0,2.532264411,0.044340123,149.1712911,2.611999494,363.5065813,6.365025062,5.191481035,0.345868157,16.76000656,1.116589378,2141,1799,435,3583,79,27,6,57,1959,4504,148,233
17031650302,60629,1,4344,1021,0,0,0,0,0,0,0,0,1,17.52085816,47328,0,0,0,0,0,0,122.7019145,56.6614033,122.7019145,2.824629709,56.6614033,1.304360113,35.24213564,0.811283049,8.026658393,0.184775746,64.42812645,1.483152082,1.19702673,0.027555864,2.892212629,0.06657948,0,0,1.928141713,0.044386319,52.25640762,1.202955976,110.7381148,2.549219955,0,0,5.507947654,0.53946598,1940,1400,277,2295,137,13,1,34,1864,3708,33,209
17031650400,60629,1,6743,1607,0,4,0.059320777,1,1,1,1,1,1,15.73619632,51618,1,1,1,1,1,1,6728.007799,3593.523925,6728.007799,99.77766274,3593.523925,53.29265794,2201.286488,32.64550628,489.1468534,7.254142866,3262.685948,48.38626647,370.6472214,5.496770302,64.99999973,0.963962624,2.970601618,0.044054599,37.9118048,0.562239431,2988.792223,44.32436932,5678.687629,84.21604076,123.5762607,7.689873098,271.7695703,16.91160985,3477,2206,490,3269,371,65,3,38,2997,5692,136,299
17031650500,60629,1,4421,1401,0,0,0,0,0,0,0,0,0,11.59611993,71128,0,1,0,1,0,0,3374.181025,1128.346131,3374.181025,76.32166987,1128.346131,25.5224187,1009.348545,22.8307746,281.5939109,6.369461908,1885.15296,42.6408722,363.1408888,8.213998841,36.24489424,0.819834749,1,0.022619317,32.65608659,0.738658371,1055.986178,23.88568601,2501.233583,56.57619504,96.55051993,6.891543179,106.2923184,7.586889249,1728,1248,482,2416,616,44,1,33,1311,3049,225,160
17031660301,60629,1,1785,485,0,0,0,0,0,0,0,0,1,32.7989312,31250,0,0,0,0,0,0,1.12537545,0.899849333,1.12537545,0.063046244,0.899849333,0.050411727,0.306195319,0.017153799,0,0,0.534188539,0.029926529,0.284991533,0.015965912,0,0,0,0,0,0,0.306195319,0.017153799,0.840383887,0.04708033,0.150263393,0.030982143,0.156853889,0.032341008,1197,635,67,386,608,0,0,9,782,1149,228,238
17031660302,60629,1,5527,1395,0,0,0,0,0,0,0,0,1,24.58167331,37969,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3191,1873,224,1802,1284,20,0,60,2361,4056,368,474
17031660400,60629,1,5960,1408,0,0,0,0,0,0,0,0,1,12.9346548,52981,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3026,2072,286,2668,332,9,3,64,2884,5239,238,494
17031660500,60629,1,5534,1309,0,167,3.01770871,0,0,0,0,0,1,26.87553282,43132,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2739,1897,366,2444,667,29,0,49,2345,4397,331,352
17031660600,60629,1,6333,1864,0,0,0,0,1,0,1,1,1,31.71775989,32143,0,1,0,1,0,1,3378.443593,2337.679871,3378.443593,53.34665393,2337.679871,36.91267757,1093.712024,17.27004617,179.2742557,2.830795132,461.0855163,7.280680819,2381.950375,37.61172232,3.907829463,0.061705818,0,0,40.26961097,0.63586943,491.230242,7.756675224,899.7325311,14.20705086,321.5009773,17.24790651,361.8530779,19.41271877,3598,2104,303,1102,3748,13,0,93,1377,2375,767,787
17031660700,60636,1,2366,631,0,183,7.734573119,0,1,0,1,1,1,24.54981993,38661,0,1,0,1,0,1,2020.881692,1080.837709,2020.881692,85.4134274,1080.837709,45.68206714,613.2880718,25.92088216,209.4593544,8.852889027,29.24243482,1.235943991,1944.98625,82.20567412,3.653010845,0.154396063,0,0,0,0,42.99999978,1.817413347,63.13261309,2.668326843,228.3065753,36.18170765,244.0753201,38.68071634,901,690,236,41,2250,13,0,4,58,77,247,256
17031660800,60629,1,5865,1801,0,0,0,0,1,0,1,1,1,19.05054225,37640,0,1,0,1,0,1,3613.435512,1955.843198,3613.435512,61.61015365,1955.843198,33.3477101,1151.846498,19.63932649,284.4608786,4.850142857,329.3040997,5.614733158,2636.358108,44.95069237,8.99999994,0.153452684,0.99999997,0.017050298,13.76490465,0.234695732,624.008408,10.63952955,777.5076946,13.25673819,356.4587881,19.7922703,356.3364582,19.78547797,2743,1846,421,838,3617,14,2,32,1362,1915,515,526
17031660900,60629,1,4232,1380,0,80,1.890359168,0,1,0,1,1,1,35.96998928,34226,0,1,0,1,0,1,1072.464476,659.896751,1072.464476,25.34178819,659.896751,15.59302342,294.5101395,6.959124278,140.8424584,3.328035407,97.7906369,2.310742838,912.478856,21.56140964,0.915890068,0.021642015,0,0,0,0,61.27909067,1.447993636,73.16788368,1.728919747,154.1917443,11.17331481,195.6764725,14.17945453,3418,1298,370,322,3568,24,0,2,316,430,415,747
17031661000,60629,1,5706,1846,0,0,0,0,0,0,0,0,1,25.94531704,41123,0,0,0,0,0,0,0.497655392,0.373539895,0.497655392,0.008721616,0.373539895,0.00654644,0.102963187,0.001804472,0.068642125,0.001202982,0,0,0.429013282,0.007518634,0,0,0,0,0,0,0.068642125,0.001202982,0.068642125,0.001202982,0.025449939,0.001378653,0.037859503,0.002050894,3114,1600,561,266,5106,24,0,24,286,424,585,590
17031661100,60629,1,6542,1769,0,31,0.473861205,1,1,1,1,1,1,13.81780962,58452,1,1,1,1,1,1,4989.973286,2066.649161,4989.973286,76.27595974,2066.649161,31.59047938,1675.07898,25.60499816,277.41882,4.240581168,1753.32963,26.8011255,1848.775673,28.26009895,26.6130092,0.406802342,0,0,9.999999881,0.152858451,1351.254977,20.65507454,2792.441595,42.68483025,134.1357324,7.582573905,281.3911784,15.90679358,2815,2145,395,1993,2970,42,0,12,1525,3081,238,431
17031670100,60636,1,1516,401,0,151,9.960422164,0,1,0,1,1,1,27.01271186,39643,0,1,0,1,0,1,1515.999986,743.8819417,1515.999986,99.99999908,743.8819417,49.06872966,461.9999951,30.47493371,141.9999987,9.366754532,11.99999989,0.791556721,1464.999983,96.6358828,3,0.197889182,0,0,4.99999994,0.329815299,30.99999997,2.044854879,31.99999984,2.110817932,118.0099831,29.42892345,182.2727274,45.45454548,464,462,142,12,1465,3,0,5,31,32,113,175
17031670200,60636,1,1380,390,0,0,0,0,1,0,1,1,1,51.70842825,31528,0,1,0,1,0,1,1379.999985,877.0387114,1379.999985,99.99999888,877.0387114,63.55352981,468.9999961,33.98550696,135.999998,9.855072319,7.999999783,0.579710129,1332.999987,96.59420199,2,0.144927536,0,0,0,0,36.99999991,2.681159414,33.99999964,2.46376809,186.7272706,47.87878733,190.2727266,48.78787862,558,469,136,8,1333,2,0,0,37,34,158,161
